labels,image_path,post_text
forest fire,dataset\incêndio_florestal\8d8838cdccecfd097db830410260381c.jpg,"URGENTE - PERÚ  INCENDIOS FORESTALES en Amazonas, Áncash, Apurímac, Ayacucho, Cajamarca, Cusco, Huancavelica, Huánuco, Lambayeque, Loreto, Madre de Dios, Moquegua, Piura, Puno, San Martín y Ucayali, estan en llamas, 173 incendio forestales,  3300 hectáreas de terreno afectadas, 7 personas fallecidas y 59 heridos.  ¿Qué está haciendo el estado, el ministerio ambiental, INDECI, dónde están?, el país está en llamas, se está perdiendo flora, fauna y vidas humanas."
forest fire,dataset\incêndio_florestal\49e285726ceb1129d63cf5283b85e38a.jpg,"PERU: 15 PERSONAS MUERTAS, 90 HERIDOS, ANIMALES FALLECIDOS.  INCENDIO FORESTALES EN PERU, ARRASAN LO QUE ENCUENTREN A SU PASO. PERSONAS, ANIMALES, PLANTAS, VIENEN FALLECIENDO. En la Amazonía peruana los incendios forestales ya dejan 5.000 hectáreas de bosques y pastizales arrasados. Las autoridades peruanas evalúan una declaración de emergencia y no descartan pedir ayuda internacional para controlar la situación en regiones como San Martín, Cusco, La Libertad, Amazonas, Cajamarca, Apurímac, Puno, entre otras. Un total de 15 fallecidos y más de 90 heridos dejan hasta el momento los incendios forestales que afectan a la Amazonía peruana y otras regiones del país desde hace algunas semana, según un informe del Ministerio de Salud de ese país. El titular de la cartera, César Vásquez, indicó que, debido a esta situación, el gobierno peruano evalúa una declaración de emergencia. El ministro de Salud no descartó que Perú pida ayuda internacional para controlar la emergencia en regiones como San Martín, Cusco, La Libertad, Amazonas, Cajamarca, Apurímac, Puno, entre otras.En tanto, el coordinador del Centro de Operaciones de Emergencia Nacional (COEN), Martín Jesús del Castillo Merino, especificó que los fallecidos se han registrado en Ayacucho, Áncash, Cusco, San Martín, Lambayeque y Piura. También dio cuenta de que 98 personas han resultado heridas y que en el sector Agricultura hay más de 1 800 afectados a causa de los incendios forestales. Del Castillo indicó que este año se han registrado 233 incendios forestales, de los cuales 32 siguen activos, 179 han sido extinguidos y 23 están controlados."
forest fire,dataset\incêndio_florestal\70c4415583fddc6d1b1578ac165b207c.jpg,"#Perú 𝗟𝗼𝘀 𝗶𝗻𝗰𝗲𝗻𝗱𝗶𝗼𝘀: 𝘀𝘂𝘀 𝗰𝗮𝘂𝘀𝗮𝘀 𝗹𝗼𝗰𝗮𝗹𝗲𝘀 𝘆 𝗴𝗹𝗼𝗯𝗮𝗹𝗲𝘀 ➔ https://acortar.link/GGEO7z  Incendios Forestales: Un Problema Global y Local  ¿Sabías que la mayoría de los incendios forestales en Perú son causados por prácticas agrícolas?   La deforestación y el cambio climático están empeorando la situación, creando un entorno cada vez más seco y propenso al fuego.  Descubre más sobre las causas y soluciones para detener esta devastación en nuestro último artículo ¡Es hora de actuar!   ¿Qué opinas? ¡Déjanos tus comentarios y comparte tu perspectiva! #MedioAmbiente #IncendiosForestales #CambioClimático #Deforestación"
forest fire,dataset\incêndio_florestal\78e7b6ddb69ea59442fe4994487e9ddd.jpg,"INCENDIOS FORESTALES DEJAN 10 MUERTOS EN TODO EL PAÍS Medios de todo el país no dejan de informar sobre el registro de nuevos incendios en sus regiones, incluida Piura, lo que va dejando un saldo de 10 fallecidos. Además, el Sistema de Información Nacional para la respuesta y Rehabilitación (Sinpad) detalló que, hasta el momento, hay 51 incendios activos en 14 regiones del Perú, algo que también se repite en todo Sudamérica, tristemente. Los departamentos con incendios activos son: Amazonas (10), Áncash ( , Huánuco (7), Cajamarca (6), Ayacucho (4), Cusco (3), Apurímac (2), Huancavelica (2), La Libertad (2) , Madre de Dios (1), Pasco (2), Piura (2), Tumbes (1) y Ucayali (1).  Como consecuencia de este caos, aproximadamente 1.495,33 hectáreas se han perdido a nivel nacional y 1.264, 85 se han afectado. Además, 2.257,96 hectáreas de cobertura natural han sido destruidas por el fuego y 4.347 animales resultaron damnificados. Según el Ministerio de Salud, la mayoría de víctimas mortales fueron adultos mayores qué se encontraban en el foco de los incendios."
forest fire,dataset\incêndio_florestal\e744ce6f4f1a2cb2cf93e9568f8771d9.jpg,"Incendio forestal en la comunidad de Ccocha  Sector wasyrakhasa - Curahuasi. Las llamas del fuego, favorecido por el viento de la temporada, hace que sea difícil su extinción, pobladores voluntarios intentan apagar el incendio, demás está decir que el culpable debe estar metido en el hueco de un ratón al ver que lo que hizo está dañando el medio ambiente, la flora y fauna local. Las autoridades deben aplicar las leyes vigentes para sancionar a los responsables. #Curahuasi"
forest fire,dataset\incêndio_florestal\98cef71b773615f7c1f93abf56601310.jpg,"Los incendios forestales continúan devastando el Perú, afectando gravemente a regiones como Apurímac, Cajamarca, Amazonas y Áncash, estas dos últimas solicitado la declaración de estado de emergencia debido a la magnitud del desastre.  Lee la nota completa aquí  https://www.radioyaravi.org.pe/.../incendio-en-amazonas...  #RadioYaraví"
forest fire,dataset\incêndio_florestal\e05ee6ea68a05e8a61402b076847e71b.jpg,"#PERÚ  Hasta hoy se reportan seis personas fallecidas y más de 3,300 hectáreas naturales y de cultivos se perdieron por los incendios forestales en 20 regiones del país,según la información del Centro de Operaciones de Emergencia Nacional (COEN) del Instituto Nacional de Defensa Civil (Indeci) Los incendios forestales están devastando el norte, centro,sur y oriente del país, habiéndose registrado hasta la fecha,en este año 2024,173 emergencias que, aparte de los seis fallecidos,han dejado a 59 personas heridas y a unos 1,634 danificados. De acuerdo a lo informado por el coordinador del COEN, Martin del Castillo Merino,las víctimas mortales son de: Ayacucho, Ancash,San Martin, Lambayeque y Cusco. Asimismo se han perdido por el fuego 1,370.71 hectáreas de cultivos,otras 1,100.86 hectáreas están gravemente afectadas. MUERTOS POR INCENDIOS POR REGIÓN 2024. Ayacucho 2 fallecidos Ancash 2 fallecidos  San Martin 1 fallecido  Lambayeque 1 fallecido Cusco 1 fallecido. En lo que corresponde a cobertura natural,se ha perdido 1997.96 hectáreas  y otras 1,536.76 hectáreas han sido afectados, además los incendios han causado la pérdida de 302  animales dijo castillo, NÚMERO DE INCENDIOS POR REGIÓN 2024. Cusco 31 incendios Huacavelica 21 incendios Huánuco 17 incendios Cajamarca 14 incendios Ucayali 11 incendios Ayacucho 9 incendios  La Libertad 9 incendios  Puno 9 incendios  Lima 8 incendios  Apurimac 8 incendios  Pasco 7 incendios  Ancash 6 incendios  Moquegua 5 encendiós  Piura 5 incendios Arequipa 4 incendios Tacna 3 incendios  Madre de Dios 3 incendios  Junín 1 incendio Amazonas 1 incendio  San Martin 1 incendio. Total 173 incendios Fuente: COEN"
forest fire,dataset\incêndio_florestal\b0af5a4d947282bab34ec9b252ead2c0.jpg,"¡NO MÁS INCENDIOS FORESTALES!   La flora, fauna y la vida del ser humano se ven seriamente afectadas cada vez que ocurre un incendio forestal. Recuerda que provocar incendios forestales es un delito que puede pagarse con pena privativa de la libertad de 4 a 6 años."
forest fire,dataset\incêndio_florestal\51a1730badd3be7950eb9e1f196a3ed4.jpg,"¡NO MÁS INCENDIOS FORESTALES!   La flora, fauna y la vida del ser humano se ven seriamente afectadas cada vez que ocurre un incendio forestal.  Ayúdanos a compartir estos mensajes para salvaguardar la vida y salud de las personas, y nuestros ecosistemas. Recuerda que provocar incendios forestales es un delito que puede pagarse con pena privativa de la libertad de 4 a 6 años."
forest fire,dataset\incêndio_florestal\025d28da36d8aa5df243294f068db615.jpg,"JUBAAS (Juventud Unida por el Bienestar Animal, Ambiental y Social) ¡Alerta por los incendios forestales en Pichanaki y en todo el Perú!  Los incendios forestales están destruyendo nuestros bosques, liberando grandes cantidades de CO2 que contaminan el aire y amenazan la vida de plantas, animales y personas. El cielo blanco que vemos hoy es el resultado de esta crisis.  Desde JUBAAS, denunciamos esta emergencia ambiental y sus consecuencias:  Pérdida de biodiversidad,   Problemas de salud  Aceleración del cambio climático.  La gravedad de la situación exige que todos tomemos conciencia y reconozcamos el impacto de nuestras acciones en el planeta."
forest fire,dataset\incêndio_florestal\68b93122b24c76c1bb791c36d263d157.jpg,"#Chincheros #Apurímac || Extinguen incendio forestal en Chincheros, Apurímac, dejando un fallecido.  Un incendio forestal que se inició el 11 de septiembre en el sector Alpa Aspina, distrito de Ongoy, fue extinguido gracias a la acción conjunta de la Municipalidad Distrital, la Policía Nacional del Perú y los pobladores.  El siniestro destruyó gran parte de la cobertura natural y lamentablemente dejó una persona fallecida, afectando la zona rural de la provincia de Chincheros. Las autoridades locales han culminado con la Evaluación de Daños y Análisis de Necesidades (EDAN) y se dio por atendida la emergencia, informó el Instituto Nacional de Defensa Civil."
forest fire,dataset\incêndio_florestal\dd524ad7235dd22a973a21f1e8822126.jpg,"#Pozuzo   Se reporta un incendio forestal en el sector de Buena Vista Pozuzo las llamas están avanzando rápidamente con la ayuda de los fuertes vientos, el fuego se aproxima al sector de Pucayacu, el incendio mató ganado vacuno, carneros y panales de abejas,se hace el llamado a las autoridades, brigadistas, y los bomberos, para controlar el incendio.  Señor Alcalde de Pozuzo señor Luis Ubaldo, tomar las acciones de inmediato, pedir ayuda al Gobierno Central. #EcologicaTvOxapampa #Canal10"
forest fire,dataset\incêndio_florestal\5ab444450149e170c7bbac255e713ec7.jpg,"INCENDIO FORESTAL ARRASA PASTOS NATURALES EN EL DISTRITO DE HUAYLLAY PASCO Huayllay – Pasco.- Revista Creser PERU.- Ayer martes 17 de setiembre, informaron del registro de un incendio forestal en la zona Diezmo del distrito de Huayllay provincia de Pasco, afectando cobertura natural, hasta momento se desconoce la magnitud del siniestro.  El encargado del área de Gestión de Riesgo de Desastres de la Municipalidad distrital Klinfer Hinostroza Mateo, dio la alerta al personal de primera respuesta quienes se constituyeron al lugar para realizar la evaluación de daños y análisis de necesidades (EDAN).  Hasta el momento, se desconoce las causas exactas que iniciaron el incendio; sin embargo, no se reporta daños a la vida y a la salud de las personas.  Tras comunicación con el COER, la encargada de GRD del distrito indicó que la emergencia se registrará en el sistema SINPAD, a su vez se coordina con las autoridades locales para la atención de la emergencia."
forest fire,dataset\incêndio_florestal\94231e132e944bd1575d07d703628cf5.jpg,"𝗜𝗡𝗖𝗘𝗡𝗗𝗜𝗢 𝗙𝗢𝗥𝗘𝗦𝗧𝗔𝗟 𝗣𝗨𝗦𝗢 𝗘𝗡 𝗔𝗟𝗘𝗥𝗧𝗔 𝗔 𝗟𝗢𝗦 𝗩𝗘𝗖𝗜𝗡𝗢𝗦 𝗘𝗡 𝗣𝗨𝗘𝗡𝗧𝗘 𝗣𝗔𝗨𝗖𝗔𝗥𝗧𝗔𝗠𝗕𝗢  En un trabajo articulado entre la Estación de Bomberos B-204 de Villa Rica y la Compañía de Bomberos B-64 de Chanchamayo, lograron sofocar un incendio forestal en el Sector Bajo Ramazu en Puente Paucartambo, afectando más de 10 hectáreas entre plantaciones de plátano, papaya y pastos naturales. La ardua jornada de trabajo provoco el cansancio físico de nuestros valerosos Voluntarios en la extinción de incendio que inicio a las 15:15 horas aproximadamente hasta las 21 horas."
forest fire,dataset\incêndio_florestal\3927684f38f0be5d6207aaa7dcbe10a5.jpg,"Tras una semana de arduo trabajo, guardaparques combatientes forestales de Junín y Pasco controlan y liquidan incendio forestal en el sector Huasquían, zona de amortiguamiento del Santuario Nacional Pampa Hermosa.  Acciones fueron desplegadas por guardaparques del #Sernanp, entidad del Ministerio del Ambiente - Perú, personal de la ONG Pachamama Medicina y comuneros locales.  https://www.gob.pe/es/n/1009390 #IncendiosForestales  #PampaHermosa.                       Fuente: SERNANP OFICIAL"
forest fire,dataset\incêndio_florestal\be5f7694f962528c6d699b304c1534e8.jpg,"Los incendios forestales provocan el aumento de la temperatura, perjudica nuestra agricultura y ganadería. Actualmente, el fuego incontrolable ha destruido más de 3,300 hectáreas de áreas naturales en todo el Perú.  ¡NO PROVOQUES UN INCENDIO FORESTAL, NO SEAS PARTE DEL DESASTRE! #𝗨𝗻𝗶𝗱𝗼𝘀𝗣𝗮𝗿𝗮𝗔𝘃𝗮𝗻𝘇𝗮𝗿 #GobiernoRegionalPasco #LuisChomboHeredia"
forest fire,dataset\incêndio_florestal\51fa3c07f33ac7c1c5edde64f5b33d42.jpg,"NACIONAL | EL PERÚ ARDE: 20 REGIONES ARDEN EN LLAMAS  Cusco se ubica como la primera región más afectada por incendios forestales. La situación en Perú y Sudamérica se deteriora gravemente debido a los incendios forestales.  SENAMHI reporta que 20 regiones del país están envueltas en llamas y los incendios aún no están controlados. Los incendios ya han cobrado vidas humanas y animales silvestres.  Hasta el día de hoy se reportan seis personas fallecidas y más de 3,300 hectáreas naturales y de cultivos se perdieron por los incendios forestales en 20 regiones del país,según la información del Centro de Operaciones de Emergencia Nacional (COEN) del Instituto Nacional de Defensa Civil (Indeci) Los incendios forestales están devastando el norte, centro,sur y oriente del país, habiéndose registrado hasta la fecha,en este año 2024,173 emergencias que, aparte de los seis fallecidos,han dejado a 59 personas heridas y a unos 1,634 danificados. NÚMERO DE INCENDIOS POR REGIÓN 2024. - Cusco: 31 incendios - Huacavelica: 21 incendios - Huánuco: 17 incendios - Cajamarca: 14 incendios - Ucayali: 11 incendios - Ayacucho: 9 incendios  - La Libertad: 9 incendios  - Puno: 9 incendios  - Lima: 8 incendios  - Apurimac: 8 incendios  - Pasco: 7 incendios  - Ancash: 6 incendios  - Moquegua: 5 encendios  - Piura: 5 incendios - Arequipa: 4 incendios - Tacna: 3 incendios  - Madre de Dios: 3 incendios  - Junín: 1 incendio - Amazonas: 1 incendio  - San Martin: 1 incendio. Total 173 incendios Fuente: COEN Casi la totalidad de incendios forestales en Perú suceden por causas de la acción humana, principalmente están asociados a la actividad agrícola.  La ""temporada"" de incendios forestales o sobre superficies vegetales guarda relación con el ciclo agrícola; entre abril y setiembre se prepara la tierra para las próximas siembras, dónde se realizan quemas para eliminar los residuos agrícolas, limpiar el terreno de vegetación indeseada, abrir nuevas tierras de cultivo, controlar plagas, entre otros fines. Por ser ""multipropósito"" su reemplazo es complicado, pues las opciones implican mayor inversión de dinero y tiempo.  Actualmente, en Perú se ha hecho muy poco para fortalecer opciones a las quemas; la acción del gobierno se ha centrado en prohibirlas y penalizarlas. Es importante también considerar las condiciones ambientales, como la velocidad del viento (en Cusco el mes de agosto es conocido como el mes de los vientos, por su mayor fuerza), la temperatura, la humedad y la vegetación, son parte de las condiciones para la ocurrencia de incendios. Mientras tanto, la presidenta Dina Boluarte, el Ministerio del Ambiente y el COEN (Centro de Operaciones de Emergencia Nacional) no han implementado un plan efectivo para controlar el desastre en todas estas zonas. Máxima difusión  ©"
